accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0000064040-23-000079,2023-03-02,2023-02-28,2023-03-02T19:14:00.000Z,,4,,,,9917,0,0,xslF345X03/wf-form4_167780242168153.xml,FORM 4
0000064040-23-000077,2023-03-02,2023-02-28,2023-03-02T19:10:26.000Z,,4,,,,9911,0,0,xslF345X03/wf-form4_167780220407718.xml,FORM 4
0000064040-23-000075,2023-03-02,2023-02-28,2023-03-02T19:08:40.000Z,,4,,,,9901,0,0,xslF345X03/wf-form4_167780210655272.xml,FORM 4
0000064040-23-000073,2023-03-02,2023-02-28,2023-03-02T19:06:55.000Z,,4,,,,9926,0,0,xslF345X03/wf-form4_167780200081718.xml,FORM 4
0000064040-23-000071,2023-03-02,2023-02-28,2023-03-02T19:05:05.000Z,,4,,,,11608,0,0,xslF345X03/wf-form4_167780189129450.xml,FORM 4
0000064040-23-000069,2023-02-21,2022-03-11,2023-02-21T20:56:49.000Z,,4,,,,9546,0,0,xslF345X03/wf-form4_167703099473375.xml,FORM 4
0000950103-23-002611,2023-02-17,2022-08-04,2023-02-17T20:20:51.000Z,,4,,,,14324,0,0,xslF345X03/dp189144_4-peterson.xml,
0000064040-23-000067,2023-02-16,2023-02-14,2023-02-16T17:41:20.000Z,,4,,,,19218,0,0,xslF345X03/wf-form4_167658726324498.xml,FORM 4
0000064040-23-000064,2023-02-15,2023-02-13,2023-02-15T18:38:33.000Z,,4,,,,20284,0,0,xslF345X03/wf-form4_167650429033784.xml,FORM 4
0000064040-23-000062,2023-02-14,2023-02-10,2023-02-14T16:12:54.000Z,,4,,,,9468,0,0,xslF345X03/wf-form4_167640914506205.xml,FORM 4
0000064040-23-000060,2023-02-10,,2023-02-09T20:50:13.000Z,34,IRANNOTICE,001-01023,23608179,,17430,0,0,q42022irannotice.htm,IRANNOTICE
0000064040-23-000058,2023-02-10,2022-12-31,2023-02-09T20:31:52.000Z,34,10-K,001-01023,23608116,,23066945,1,1,spgi-20221231.htm,10-K
0001104659-23-016888,2023-02-09,,2023-02-09T11:32:45.000Z,34,SC 13G/A,005-18904,23604162,,13203,0,0,tv01831-spglobalinc.htm,SCHEDULE 13G/A
